Date,Station,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent
2009-06-22,1,89,68,79.0,67,71,0,14,0.09,29.09,29.79,4.0,11,5.6,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0
2009-06-22,1,89,68,79.0,67,71,0,14,0.09,29.09,29.79,4.0,11,5.6,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0
2009-06-22,1,89,68,79.0,67,71,0,14,0.09,29.09,29.79,4.0,11,5.6,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0
2009-06-22,1,89,68,79.0,67,71,0,14,0.09,29.09,29.79,4.0,11,5.6,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,4,0
2009-06-22,1,89,68,79.0,67,71,0,14,0.09,29.09,29.79,4.0,11,5.6,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0
2009-06-22,1,89,68,79.0,67,71,0,14,0.09,29.09,29.79,4.0,11,5.6,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0
2009-06-22,1,89,68,79.0,67,71,0,14,0.09,29.09,29.79,4.0,11,5.6,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0
2009-06-22,1,89,68,79.0,67,71,0,14,0.09,29.09,29.79,4.0,11,5.6,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0
2009-06-22,1,89,68,79.0,67,71,0,14,0.09,29.09,29.79,4.0,11,5.6,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0
2009-06-22,1,89,68,79.0,67,71,0,14,0.09,29.09,29.79,4.0,11,5.6,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0
2009-06-22,1,89,68,79.0,67,71,0,14,0.09,29.09,29.79,4.0,11,5.6,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0
2009-06-22,1,89,68,79.0,67,71,0,14,0.09,29.09,29.79,4.0,11,5.6,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0
2009-06-22,1,89,68,79.0,67,71,0,14,0.09,29.09,29.79,4.0,11,5.6,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,6,0
2009-06-22,1,89,68,79.0,67,71,0,14,0.09,29.09,29.79,4.0,11,5.6,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,23,0
2009-06-22,1,89,68,79.0,67,71,0,14,0.09,29.09,29.79,4.0,11,5.6,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0
2009-06-22,1,89,68,79.0,67,71,0,14,0.09,29.09,29.79,4.0,11,5.6,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0
2009-06-22,1,89,68,79.0,67,71,0,14,0.09,29.09,29.79,4.0,11,5.6,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0
2009-06-22,1,89,68,79.0,67,71,0,14,0.09,29.09,29.79,4.0,11,5.6,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0
2009-06-22,1,89,68,79.0,67,71,0,14,0.09,29.09,29.79,4.0,11,5.6,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0
2009-06-22,1,89,68,79.0,67,71,0,14,0.09,29.09,29.79,4.0,11,5.6,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0
2009-06-22,1,89,68,79.0,67,71,0,14,0.09,29.09,29.79,4.0,11,5.6,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0
2009-06-22,1,89,68,79.0,67,71,0,14,0.09,29.09,29.79,4.0,11,5.6,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0
2009-06-22,1,89,68,79.0,67,71,0,14,0.09,29.09,29.79,4.0,11,5.6,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0
2009-06-22,1,89,68,79.0,67,71,0,14,0.09,29.09,29.79,4.0,11,5.6,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,14,0
2009-06-22,1,89,68,79.0,67,71,0,14,0.09,29.09,29.79,4.0,11,5.6,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0
2009-06-22,1,89,68,79.0,67,71,0,14,0.09,29.09,29.79,4.0,11,5.6,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,13,0
2009-06-22,1,89,68,79.0,67,71,0,14,0.09,29.09,29.79,4.0,11,5.6,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,19,0
2009-06-22,1,89,68,79.0,67,71,0,14,0.09,29.09,29.79,4.0,11,5.6,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,7,0
2009-06-22,1,89,68,79.0,67,71,0,14,0.09,29.09,29.79,4.0,11,5.6,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,27,0
2009-06-22,1,89,68,79.0,67,71,0,14,0.09,29.09,29.79,4.0,11,5.6,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,10,0
2009-06-22,1,89,68,79.0,67,71,0,14,0.09,29.09,29.79,4.0,11,5.6,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS/RESTUANS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,50,0
2009-06-22,1,89,68,79.0,67,71,0,14,0.09,29.09,29.79,4.0,11,5.6,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS/RESTUANS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,50,0
2009-06-22,1,89,68,79.0,67,71,0,14,0.09,29.09,29.79,4.0,11,5.6,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS/RESTUANS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,50,0
2009-06-22,1,89,68,79.0,67,71,0,14,0.09,29.09,29.79,4.0,11,5.6,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS/RESTUANS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,50,0
2009-06-22,1,89,68,79.0,67,71,0,14,0.09,29.09,29.79,4.0,11,5.6,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS/RESTUANS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,50,0
2009-06-22,1,89,68,79.0,67,71,0,14,0.09,29.09,29.79,4.0,11,5.6,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS/RESTUANS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,31,0
2009-06-22,1,89,68,79.0,67,71,0,14,0.09,29.09,29.79,4.0,11,5.6,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS/RESTUANS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,50,0
2009-06-22,1,89,68,79.0,67,71,0,14,0.09,29.09,29.79,4.0,11,5.6,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS/RESTUANS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,50,0
2009-06-22,1,89,68,79.0,67,71,0,14,0.09,29.09,29.79,4.0,11,5.6,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS/RESTUANS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,50,0
2009-06-22,1,89,68,79.0,67,71,0,14,0.09,29.09,29.79,4.0,11,5.6,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS/RESTUANS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,50,0
2009-06-22,1,89,68,79.0,67,71,0,14,0.09,29.09,29.79,4.0,11,5.6,"Ohare Court, Bensenville, IL 60106, USA",CULEX RESTUANS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,39,0
2009-06-26,1,86,69,78.0,60,67,0,13,0.0,29.2,29.85,6.4,4,8.2,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,12,0
2009-06-26,1,86,69,78.0,60,67,0,13,0.0,29.2,29.85,6.4,4,8.2,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,50,0
2009-06-26,1,86,69,78.0,60,67,0,13,0.0,29.2,29.85,6.4,4,8.2,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,50,0
2009-06-26,1,86,69,78.0,60,67,0,13,0.0,29.2,29.85,6.4,4,8.2,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,6,0
2009-06-26,1,86,69,78.0,60,67,0,13,0.0,29.2,29.85,6.4,4,8.2,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,1,0
2009-06-26,1,86,69,78.0,60,67,0,13,0.0,29.2,29.85,6.4,4,8.2,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000001,8,13,0
2009-06-26,1,86,69,78.0,60,67,0,13,0.0,29.2,29.85,6.4,4,8.2,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX RESTUANS,25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000001,8,8,0
2009-06-26,1,86,69,78.0,60,67,0,13,0.0,29.2,29.85,6.4,4,8.2,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,37,0
2009-06-26,1,86,69,78.0,60,67,0,13,0.0,29.2,29.85,6.4,4,8.2,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,47,0
2009-06-26,1,86,69,78.0,60,67,0,13,0.0,29.2,29.85,6.4,4,8.2,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,23,0
2009-06-26,1,86,69,78.0,60,67,0,13,0.0,29.2,29.85,6.4,4,8.2,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,4,0
2009-06-26,1,86,69,78.0,60,67,0,13,0.0,29.2,29.85,6.4,4,8.2,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX SALINARIUS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,5,0
2009-06-26,1,86,69,78.0,60,67,0,13,0.0,29.2,29.85,6.4,4,8.2,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX PIPIENS/RESTUANS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,5,0
2009-06-26,1,86,69,78.0,60,67,0,13,0.0,29.2,29.85,6.4,4,8.2,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX RESTUANS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,1,0
2009-06-26,1,86,69,78.0,60,67,0,13,0.0,29.2,29.85,6.4,4,8.2,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,1,0
2009-06-26,1,86,69,78.0,60,67,0,13,0.0,29.2,29.85,6.4,4,8.2,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,23,0
2009-06-26,1,86,69,78.0,60,67,0,13,0.0,29.2,29.85,6.4,4,8.2,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX RESTUANS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,15,0
2009-06-26,1,86,69,78.0,60,67,0,13,0.0,29.2,29.85,6.4,4,8.2,"7500 North Oakley Avenue, Chicago, IL 60645, USA",CULEX PIPIENS/RESTUANS,75, N OAKLEY AVE,T148,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.68776899999999,8,9,0
2009-06-26,1,86,69,78.0,60,67,0,13,0.0,29.2,29.85,6.4,4,8.2,"7500 North Oakley Avenue, Chicago, IL 60645, USA",CULEX RESTUANS,75, N OAKLEY AVE,T148,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.68776899999999,8,2,0
2009-06-26,1,86,69,78.0,60,67,0,13,0.0,29.2,29.85,6.4,4,8.2,"7500 North Oakley Avenue, Chicago, IL 60645, USA",CULEX PIPIENS,75, N OAKLEY AVE,T148,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.68776899999999,8,2,0
2009-06-26,1,86,69,78.0,60,67,0,13,0.0,29.2,29.85,6.4,4,8.2,"1500 North Long Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,15, N LONG AVE,T153,"1500  N LONG AVE, Chicago, IL",41.907645,-87.760886,8,5,0
2009-06-26,1,86,69,78.0,60,67,0,13,0.0,29.2,29.85,6.4,4,8.2,"1500 North Long Avenue, Chicago, IL 60651, USA",CULEX RESTUANS,15, N LONG AVE,T153,"1500  N LONG AVE, Chicago, IL",41.907645,-87.760886,8,10,0
2009-06-26,1,86,69,78.0,60,67,0,13,0.0,29.2,29.85,6.4,4,8.2,"1500 North Long Avenue, Chicago, IL 60651, USA",CULEX PIPIENS,15, N LONG AVE,T153,"1500  N LONG AVE, Chicago, IL",41.907645,-87.760886,8,2,0
2009-06-26,1,86,69,78.0,60,67,0,13,0.0,29.2,29.85,6.4,4,8.2,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX PIPIENS/RESTUANS,89, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,9,0
2009-06-26,1,86,69,78.0,60,67,0,13,0.0,29.2,29.85,6.4,4,8.2,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,9,0
2009-06-26,1,86,69,78.0,60,67,0,13,0.0,29.2,29.85,6.4,4,8.2,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,6,0
2009-06-26,1,86,69,78.0,60,67,0,13,0.0,29.2,29.85,6.4,4,8.2,"7200 North Oketo Avenue, Chicago, IL 60631, USA",CULEX PIPIENS/RESTUANS,72, N OKETO AVE,T016,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.81150600000001,8,11,0
2009-06-26,1,86,69,78.0,60,67,0,13,0.0,29.2,29.85,6.4,4,8.2,"7200 North Oketo Avenue, Chicago, IL 60631, USA",CULEX RESTUANS,72, N OKETO AVE,T016,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.81150600000001,8,16,0
2009-06-26,1,86,69,78.0,60,67,0,13,0.0,29.2,29.85,6.4,4,8.2,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,9,0
2009-06-26,1,86,69,78.0,60,67,0,13,0.0,29.2,29.85,6.4,4,8.2,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX RESTUANS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,17,0
2009-06-26,1,86,69,78.0,60,67,0,13,0.0,29.2,29.85,6.4,4,8.2,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX RESTUANS,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801497999999995,-87.763416,9,1,0
2009-06-26,1,86,69,78.0,60,67,0,13,0.0,29.2,29.85,6.4,4,8.2,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX PIPIENS,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801497999999995,-87.763416,9,2,0
2009-06-26,1,86,69,78.0,60,67,0,13,0.0,29.2,29.85,6.4,4,8.2,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,1,0
2009-06-26,1,86,69,78.0,60,67,0,13,0.0,29.2,29.85,6.4,4,8.2,"South Vincennes Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S VINCENNES,T089,"1000  S VINCENNES, Chicago, IL",41.723195000000004,-87.64997,5,4,0
2009-06-26,1,86,69,78.0,60,67,0,13,0.0,29.2,29.85,6.4,4,8.2,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,3,0
2009-06-26,1,86,69,78.0,60,67,0,13,0.0,29.2,29.85,6.4,4,8.2,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,5,0
2009-06-26,1,86,69,78.0,60,67,0,13,0.0,29.2,29.85,6.4,4,8.2,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,4,0
2009-06-26,1,86,69,78.0,60,67,0,13,0.0,29.2,29.85,6.4,4,8.2,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,3,0
2009-06-26,1,86,69,78.0,60,67,0,13,0.0,29.2,29.85,6.4,4,8.2,"Chicago, IL, USA",CULEX PIPIENS/RESTUANS,43, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114000000004,-87.629798,3,1,0
2009-06-26,1,86,69,78.0,60,67,0,13,0.0,29.2,29.85,6.4,4,8.2,"Chicago, IL, USA",CULEX RESTUANS,43, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114000000004,-87.629798,3,2,0
2009-06-26,1,86,69,78.0,60,67,0,13,0.0,29.2,29.85,6.4,4,8.2,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,28, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,2,0
2009-06-26,1,86,69,78.0,60,67,0,13,0.0,29.2,29.85,6.4,4,8.2,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,28, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,3,0
2009-06-26,1,86,69,78.0,60,67,0,13,0.0,29.2,29.85,6.4,4,8.2,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,2,0
2009-06-26,1,86,69,78.0,60,67,0,13,0.0,29.2,29.85,6.4,4,8.2,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,1,0
2009-06-26,1,86,69,78.0,60,67,0,13,0.0,29.2,29.85,6.4,4,8.2,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,25, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,9,0
2009-06-26,1,86,69,78.0,60,67,0,13,0.0,29.2,29.85,6.4,4,8.2,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX RESTUANS,25, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,2,0
2009-06-26,1,86,69,78.0,60,67,0,13,0.0,29.2,29.85,6.4,4,8.2,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,4,0
2009-06-26,1,86,69,78.0,60,67,0,13,0.0,29.2,29.85,6.4,4,8.2,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,1,0
2009-06-26,1,86,69,78.0,60,67,0,13,0.0,29.2,29.85,6.4,4,8.2,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX PIPIENS/RESTUANS,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,13,0
2009-06-26,1,86,69,78.0,60,67,0,13,0.0,29.2,29.85,6.4,4,8.2,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX RESTUANS,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,12,0
2009-06-26,1,86,69,78.0,60,67,0,13,0.0,29.2,29.85,6.4,4,8.2,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,8,0
2009-06-26,1,86,69,78.0,60,67,0,13,0.0,29.2,29.85,6.4,4,8.2,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX RESTUANS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,10,0
2009-06-26,1,86,69,78.0,60,67,0,13,0.0,29.2,29.85,6.4,4,8.2,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999999,9,46,0
